,Outlook,Temperature,Humidity,Windy,Play-Golf
23228,Rainy,Cool,Normal,False,Yes
23229,Sunny,Mild,High,True,No
23230,Overcast,Cool,Normal,True,Yes
23231,Rainy,Mild,High,False,No
23232,Sunny,Cool,Normal,False,Yes
23233,Sunny,Mild,High,False,Yes
23234,Sunny,Mild,High,True,No
23235,Sunny,Mild,High,True,No
23236,Sunny,Cool,Normal,False,Yes
23237,Sunny,Cool,Normal,False,Yes
23238,Sunny,Mild,High,True,No
23239,Sunny,Mild,High,True,No
23240,Overcast,Mild,High,True,Yes
23241,Rainy,Hot,High,True,No
23242,Sunny,Mild,High,True,No
23243,Rainy,Mild,Normal,True,Yes
23244,Overcast,Cool,Normal,True,Yes
23245,Overcast,Cool,Normal,True,Yes
23246,Sunny,Cool,Normal,False,Yes
23247,Rainy,Hot,High,True,No
23248,Overcast,Hot,High,False,Yes
23249,Overcast,Hot,Normal,False,Yes
23250,Sunny,Cool,Normal,False,Yes
23251,Overcast,Hot,High,False,Yes
23252,Rainy,Hot,High,True,No
23253,Overcast,Cool,Normal,True,Yes
23254,Overcast,Hot,High,False,Yes
23255,Overcast,Hot,High,False,Yes
23256,Overcast,Hot,High,False,Yes
23257,Sunny,Mild,Normal,False,Yes
23258,Rainy,Mild,Normal,True,Yes
23259,Rainy,Mild,Normal,True,Yes
23260,Rainy,Mild,Normal,True,Yes
23261,Sunny,Mild,High,False,Yes
23262,Sunny,Cool,Normal,False,Yes
23263,Sunny,Cool,Normal,False,Yes
23264,Sunny,Cool,Normal,False,Yes
23265,Sunny,Cool,Normal,False,Yes
23266,Sunny,Mild,High,False,Yes
23267,Sunny,Cool,Normal,False,Yes
23268,Overcast,Hot,High,False,Yes
23269,Overcast,Hot,Normal,False,Yes
23270,Sunny,Cool,Normal,False,Yes
23271,Rainy,Hot,High,True,No
23272,Sunny,Cool,Normal,False,Yes
23273,Sunny,Cool,Normal,False,Yes
23274,Rainy,Hot,High,True,No
23275,Overcast,Hot,High,False,Yes
23276,Sunny,Mild,High,True,No
23277,Sunny,Mild,High,True,No
23278,Rainy,Hot,High,True,No
23279,Rainy,Hot,High,True,No
23280,Sunny,Cool,Normal,False,Yes
23281,Sunny,Cool,Normal,False,Yes
23282,Rainy,Hot,High,True,No
23283,Sunny,Cool,Normal,False,Yes
23284,Sunny,Mild,High,True,No
23285,Sunny,Cool,Normal,False,Yes
23286,Rainy,Cool,Normal,False,Yes
23287,Sunny,Mild,High,False,Yes
23288,Sunny,Cool,Normal,False,Yes
23289,Overcast,Hot,Normal,False,Yes
23290,Rainy,Mild,Normal,True,Yes
23291,Sunny,Mild,High,True,No
23292,Sunny,Mild,High,True,No
23293,Sunny,Mild,High,True,No
23294,Rainy,Hot,High,True,No
23295,Overcast,Hot,High,False,Yes
23296,Overcast,Hot,High,False,Yes
23297,Rainy,Mild,High,False,No
23298,Overcast,Hot,High,False,Yes
23299,Sunny,Mild,Normal,False,Yes
23300,Sunny,Mild,High,True,No
23301,Sunny,Mild,High,True,No
23302,Sunny,Mild,High,True,No
23303,Rainy,Mild,Normal,True,Yes
23304,Overcast,Cool,Normal,True,Yes
23305,Sunny,Mild,High,False,Yes
23306,Sunny,Cool,Normal,True,No
23307,Rainy,Mild,Normal,True,Yes
23308,Overcast,Hot,Normal,False,Yes
23309,Overcast,Hot,High,False,Yes
23310,Rainy,Hot,High,True,No
23311,Overcast,Cool,Normal,True,Yes
23312,Sunny,Mild,High,True,No
23313,Sunny,Cool,Normal,False,Yes
23314,Sunny,Cool,Normal,False,Yes
23315,Rainy,Mild,Normal,True,Yes
23316,Sunny,Cool,Normal,False,Yes
23317,Sunny,Mild,High,True,No
23318,Sunny,Mild,High,True,No
23319,Overcast,Hot,High,False,Yes
23320,Sunny,Cool,Normal,False,Yes
23321,Rainy,Cool,Normal,False,Yes
23322,Overcast,Hot,High,False,Yes
23323,Rainy,Mild,Normal,True,Yes
23324,Sunny,Mild,High,True,No
23325,Sunny,Cool,Normal,False,Yes
23326,Overcast,Hot,High,False,Yes
23327,Sunny,Cool,Normal,False,Yes
23328,Overcast,Cool,Normal,True,Yes
23329,Rainy,Cool,Normal,False,Yes
23330,Sunny,Cool,Normal,False,Yes
23331,Overcast,Hot,High,False,Yes
23332,Sunny,Cool,Normal,False,Yes
23333,Rainy,Mild,Normal,True,Yes
23334,Overcast,Hot,High,False,Yes
23335,Sunny,Mild,High,True,No
23336,Overcast,Cool,Normal,True,Yes
23337,Overcast,Mild,High,True,Yes
23338,Rainy,Hot,High,False,Yes
23339,Rainy,Cool,Normal,False,Yes
23340,Sunny,Mild,Normal,False,Yes
23341,Overcast,Hot,High,False,Yes
23342,Overcast,Hot,High,False,Yes
23343,Sunny,Cool,Normal,False,Yes
23344,Overcast,Mild,High,True,Yes
23345,Sunny,Mild,High,True,No
23346,Sunny,Mild,High,True,No
23347,Rainy,Mild,High,False,No
23348,Sunny,Cool,Normal,False,Yes
23349,Sunny,Mild,High,True,No
23350,Rainy,Hot,High,True,No
23351,Overcast,Mild,High,True,Yes
23352,Overcast,Cool,Normal,True,Yes
23353,Sunny,Cool,Normal,False,Yes
23354,Rainy,Hot,High,True,No
23355,Sunny,Cool,Normal,False,Yes
23356,Rainy,Hot,High,True,No
23357,Overcast,Hot,High,False,Yes
23358,Overcast,Cool,Normal,True,Yes
23359,Sunny,Mild,Normal,False,Yes
23360,Sunny,Mild,High,True,No
23361,Rainy,Hot,High,True,No
23362,Rainy,Hot,High,True,No
23363,Sunny,Cool,Normal,False,Yes
23364,Sunny,Cool,Normal,False,Yes
23365,Rainy,Mild,Normal,True,Yes
23366,Overcast,Hot,High,False,Yes
23367,Rainy,Hot,High,True,No
23368,Sunny,Cool,Normal,False,Yes
23369,Rainy,Hot,High,True,No
23370,Overcast,Hot,High,False,Yes
23371,Overcast,Hot,High,False,Yes
23372,Sunny,Cool,Normal,False,Yes
23373,Sunny,Cool,Normal,True,No
23374,Rainy,Mild,Normal,True,Yes
23375,Sunny,Mild,High,False,Yes
23376,Rainy,Mild,Normal,True,Yes
23377,Sunny,Mild,High,True,No
23378,Sunny,Mild,High,False,Yes
23379,Rainy,Hot,High,True,No
23380,Rainy,Mild,Normal,True,Yes
23381,Sunny,Mild,High,True,No
23382,Sunny,Mild,High,True,No
23383,Sunny,Cool,Normal,False,Yes
23384,Overcast,Cool,Normal,True,Yes
23385,Sunny,Mild,High,True,No
23386,Sunny,Cool,Normal,False,Yes
23387,Sunny,Cool,Normal,False,Yes
23388,Overcast,Hot,High,False,Yes
23389,Overcast,Hot,High,False,Yes
23390,Sunny,Mild,Normal,False,Yes
23391,Overcast,Cool,Normal,True,Yes
23392,Overcast,Hot,High,False,Yes
23393,Rainy,Hot,High,True,No
23394,Sunny,Cool,Normal,False,Yes
23395,Sunny,Mild,High,False,Yes
23396,Rainy,Mild,High,False,No
23397,Rainy,Hot,High,False,Yes
23398,Rainy,Hot,High,True,No
23399,Overcast,Hot,Normal,False,Yes
23400,Sunny,Mild,High,True,No
23401,Sunny,Mild,High,True,No
23402,Overcast,Hot,High,False,Yes
23403,Sunny,Mild,High,False,Yes
23404,Sunny,Cool,Normal,False,Yes
23405,Overcast,Hot,Normal,False,Yes
23406,Overcast,Hot,High,False,Yes
23407,Sunny,Cool,Normal,False,Yes
23408,Rainy,Mild,Normal,True,Yes
23409,Sunny,Cool,Normal,False,Yes
23410,Overcast,Cool,Normal,True,Yes
23411,Sunny,Mild,High,True,No
23412,Overcast,Hot,High,False,Yes
23413,Sunny,Cool,Normal,False,Yes
23414,Rainy,Hot,High,True,No
23415,Sunny,Cool,Normal,False,Yes
23416,Sunny,Cool,Normal,False,Yes
23417,Sunny,Cool,Normal,False,Yes
23418,Rainy,Hot,High,True,No
23419,Sunny,Mild,High,True,No
23420,Sunny,Cool,Normal,False,Yes
23421,Sunny,Mild,High,False,Yes
23422,Overcast,Hot,High,False,Yes
23423,Rainy,Hot,High,True,No
23424,Rainy,Hot,High,True,No
23425,Sunny,Cool,Normal,True,No
23426,Sunny,Mild,High,True,No
23427,Rainy,Cool,Normal,False,Yes
23428,Sunny,Mild,High,True,No
23429,Overcast,Hot,High,False,Yes
23430,Sunny,Cool,Normal,False,Yes
23431,Overcast,Hot,High,False,Yes
23432,Overcast,Hot,Normal,False,Yes
23433,Rainy,Mild,Normal,True,Yes
23434,Rainy,Hot,High,True,No
23435,Sunny,Mild,Normal,False,Yes
23436,Overcast,Hot,High,False,Yes
23437,Overcast,Hot,Normal,False,Yes
23438,Sunny,Cool,Normal,False,Yes
23439,Sunny,Cool,Normal,False,Yes
23440,Sunny,Cool,Normal,False,Yes
23441,Sunny,Cool,Normal,False,Yes
23442,Sunny,Mild,High,True,No
23443,Rainy,Hot,High,True,No
23444,Sunny,Mild,High,False,Yes
23445,Rainy,Hot,High,True,No
23446,Overcast,Hot,High,False,Yes
23447,Rainy,Hot,High,True,No
23448,Rainy,Hot,High,False,Yes
23449,Sunny,Cool,Normal,False,Yes
23450,Overcast,Cool,Normal,True,Yes
23451,Rainy,Hot,High,True,No
23452,Overcast,Hot,High,False,Yes
23453,Overcast,Hot,High,False,Yes
23454,Overcast,Hot,Normal,False,Yes
23455,Sunny,Cool,Normal,False,Yes
23456,Rainy,Hot,High,True,No
23457,Sunny,Mild,High,True,No
23458,Sunny,Mild,Normal,False,Yes
23459,Sunny,Cool,Normal,True,No
23460,Rainy,Cool,Normal,False,Yes
23461,Sunny,Mild,High,False,Yes
23462,Sunny,Mild,High,True,No
23463,Sunny,Mild,Normal,False,Yes
23464,Sunny,Cool,Normal,False,Yes
23465,Rainy,Hot,High,True,No
23466,Overcast,Hot,Normal,False,Yes
23467,Overcast,Hot,High,False,Yes
23468,Overcast,Hot,High,False,Yes
23469,Overcast,Cool,Normal,True,Yes
23470,Sunny,Mild,High,True,No
23471,Sunny,Mild,Normal,False,Yes
23472,Sunny,Mild,High,False,Yes
23473,Rainy,Hot,High,True,No
23474,Rainy,Mild,Normal,True,Yes
23475,Rainy,Mild,Normal,True,Yes
23476,Rainy,Hot,High,True,No
23477,Rainy,Hot,High,True,No
23478,Sunny,Mild,High,True,No
23479,Rainy,Hot,High,True,No
23480,Sunny,Cool,Normal,False,Yes
23481,Rainy,Cool,Normal,False,Yes
23482,Sunny,Cool,Normal,False,Yes
23483,Rainy,Hot,High,True,No
23484,Overcast,Hot,Normal,False,Yes
23485,Sunny,Mild,High,True,No
23486,Sunny,Mild,High,True,No
23487,Overcast,Cool,Normal,True,Yes
23488,Overcast,Mild,High,True,Yes
23489,Rainy,Hot,High,True,No
23490,Rainy,Mild,Normal,True,Yes
23491,Rainy,Hot,High,True,No
23492,Rainy,Hot,High,True,No
23493,Rainy,Hot,High,True,No
23494,Sunny,Mild,High,True,No
23495,Overcast,Cool,Normal,True,Yes
23496,Overcast,Hot,High,False,Yes
23497,Overcast,Hot,High,False,Yes
23498,Sunny,Cool,Normal,False,Yes
23499,Overcast,Cool,Normal,True,Yes
23500,Sunny,Mild,Normal,False,Yes
23501,Overcast,Hot,Normal,False,Yes
23502,Overcast,Hot,High,False,Yes
23503,Sunny,Mild,High,False,Yes
23504,Overcast,Hot,High,False,Yes
23505,Overcast,Cool,Normal,True,Yes
23506,Rainy,Hot,High,True,No
23507,Overcast,Hot,High,False,Yes
23508,Sunny,Cool,Normal,False,Yes
23509,Overcast,Cool,Normal,True,Yes
23510,Overcast,Hot,High,False,Yes
23511,Sunny,Cool,Normal,False,Yes
23512,Overcast,Mild,High,True,Yes
23513,Sunny,Mild,Normal,False,Yes
23514,Sunny,Cool,Normal,False,Yes
23515,Sunny,Mild,High,True,No
23516,Rainy,Mild,Normal,True,Yes
23517,Rainy,Mild,Normal,True,Yes
23518,Sunny,Cool,Normal,True,No
23519,Sunny,Mild,High,True,No
23520,Sunny,Mild,High,True,No
23521,Overcast,Hot,Normal,False,Yes
23522,Overcast,Hot,Normal,False,Yes
23523,Rainy,Hot,High,True,No
23524,Rainy,Hot,High,True,No
23525,Sunny,Cool,Normal,False,Yes
23526,Overcast,Hot,High,False,Yes
23527,Sunny,Cool,Normal,False,Yes
23528,Sunny,Mild,High,False,Yes
23529,Sunny,Cool,Normal,False,Yes
23530,Overcast,Mild,High,True,Yes
23531,Overcast,Cool,Normal,True,Yes
23532,Sunny,Cool,Normal,False,Yes
23533,Rainy,Hot,High,False,Yes
23534,Sunny,Mild,High,True,No
23535,Sunny,Mild,High,True,No
23536,Sunny,Cool,Normal,False,Yes
23537,Sunny,Mild,High,False,Yes
23538,Sunny,Cool,Normal,False,Yes
23539,Rainy,Hot,High,True,No
23540,Sunny,Cool,Normal,True,No
23541,Rainy,Hot,High,True,No
23542,Sunny,Cool,Normal,False,Yes
23543,Rainy,Mild,Normal,True,Yes
23544,Overcast,Cool,Normal,True,Yes
23545,Rainy,Hot,High,True,No
23546,Overcast,Hot,High,False,Yes
23547,Sunny,Cool,Normal,False,Yes
23548,Rainy,Mild,Normal,True,Yes
23549,Overcast,Hot,Normal,False,Yes
23550,Overcast,Hot,High,False,Yes
23551,Sunny,Cool,Normal,False,Yes
23552,Sunny,Cool,Normal,False,Yes
23553,Sunny,Mild,High,True,No
23554,Sunny,Mild,High,False,Yes
23555,Rainy,Hot,High,True,No
23556,Sunny,Mild,High,True,No
23557,Rainy,Mild,Normal,True,Yes
23558,Overcast,Hot,Normal,False,Yes
23559,Rainy,Mild,High,False,No
23560,Sunny,Cool,Normal,False,Yes
23561,Rainy,Hot,High,True,No
23562,Rainy,Hot,High,True,No
23563,Rainy,Mild,Normal,True,Yes
23564,Rainy,Hot,High,True,No
23565,Overcast,Hot,High,False,Yes
23566,Sunny,Cool,Normal,False,Yes
23567,Sunny,Mild,Normal,False,Yes
23568,Sunny,Mild,High,True,No
23569,Rainy,Hot,High,True,No
23570,Sunny,Cool,Normal,False,Yes
23571,Sunny,Mild,Normal,False,Yes
23572,Rainy,Hot,High,True,No
23573,Rainy,Hot,High,True,No
23574,Rainy,Hot,High,True,No
23575,Overcast,Cool,Normal,True,Yes
23576,Rainy,Mild,Normal,True,Yes
23577,Sunny,Mild,High,True,No
23578,Sunny,Cool,Normal,False,Yes
23579,Sunny,Cool,Normal,False,Yes
23580,Rainy,Hot,High,True,No
23581,Overcast,Hot,High,False,Yes
23582,Overcast,Hot,High,False,Yes
23583,Rainy,Mild,Normal,True,Yes
23584,Rainy,Mild,Normal,True,Yes
23585,Rainy,Hot,High,True,No
23586,Rainy,Hot,High,True,No
23587,Sunny,Mild,High,True,No
23588,Rainy,Hot,High,True,No
23589,Sunny,Cool,Normal,True,No
23590,Overcast,Hot,High,False,Yes
23591,Rainy,Hot,High,True,No
23592,Rainy,Hot,High,True,No
23593,Overcast,Mild,High,True,Yes
23594,Sunny,Mild,High,False,Yes
23595,Sunny,Cool,Normal,False,Yes
23596,Sunny,Cool,Normal,False,Yes
23597,Sunny,Mild,High,True,No
23598,Sunny,Mild,High,True,No
23599,Overcast,Hot,Normal,False,Yes
23600,Rainy,Cool,Normal,False,Yes
23601,Overcast,Mild,High,True,Yes
23602,Sunny,Mild,High,True,No
23603,Rainy,Hot,High,True,No
23604,Overcast,Hot,Normal,False,Yes
23605,Overcast,Cool,Normal,True,Yes
23606,Overcast,Hot,Normal,False,Yes
23607,Overcast,Hot,Normal,False,Yes
23608,Sunny,Cool,Normal,False,Yes
23609,Overcast,Hot,Normal,False,Yes
23610,Rainy,Hot,High,True,No
23611,Rainy,Hot,High,False,Yes
23612,Rainy,Mild,Normal,True,Yes
23613,Sunny,Mild,Normal,False,Yes
23614,Rainy,Hot,High,True,No
23615,Overcast,Hot,High,False,Yes
23616,Sunny,Cool,Normal,False,Yes
23617,Rainy,Hot,High,True,No
23618,Sunny,Mild,High,False,Yes
23619,Sunny,Cool,Normal,False,Yes
23620,Sunny,Mild,High,True,No
23621,Overcast,Cool,Normal,True,Yes
23622,Sunny,Cool,Normal,False,Yes
23623,Rainy,Mild,Normal,True,Yes
23624,Sunny,Mild,High,True,No
23625,Sunny,Mild,High,True,No
23626,Rainy,Hot,High,True,No
23627,Overcast,Hot,High,False,Yes
23628,Sunny,Mild,High,True,No
23629,Overcast,Hot,High,False,Yes
23630,Sunny,Mild,High,True,No
23631,Sunny,Mild,High,True,No
23632,Rainy,Hot,High,True,No
23633,Overcast,Hot,High,False,Yes
23634,Overcast,Cool,Normal,True,Yes
23635,Sunny,Mild,High,True,No
23636,Overcast,Hot,High,False,Yes
23637,Rainy,Cool,Normal,False,Yes
23638,Overcast,Hot,High,False,Yes
23639,Sunny,Cool,Normal,False,Yes
23640,Overcast,Cool,Normal,True,Yes
23641,Rainy,Hot,High,True,No
23642,Rainy,Hot,High,True,No
23643,Rainy,Mild,Normal,True,Yes
23644,Sunny,Mild,High,True,No
23645,Rainy,Hot,High,True,No
23646,Overcast,Hot,High,False,Yes
23647,Rainy,Hot,High,True,No
23648,Rainy,Hot,High,True,No
23649,Overcast,Hot,Normal,False,Yes
23650,Sunny,Mild,High,True,No
23651,Overcast,Mild,High,True,Yes
23652,Rainy,Hot,High,True,No
23653,Overcast,Hot,High,False,Yes
23654,Sunny,Mild,High,True,No
23655,Rainy,Hot,High,True,No
23656,Sunny,Mild,High,True,No
23657,Rainy,Hot,High,False,Yes
23658,Sunny,Mild,High,True,No
23659,Rainy,Mild,Normal,True,Yes
23660,Overcast,Cool,Normal,True,Yes
23661,Sunny,Mild,Normal,False,Yes
23662,Sunny,Cool,Normal,False,Yes
23663,Sunny,Mild,High,True,No
23664,Overcast,Hot,Normal,False,Yes
23665,Overcast,Hot,High,False,Yes
23666,Sunny,Cool,Normal,False,Yes
23667,Rainy,Mild,Normal,True,Yes
23668,Sunny,Mild,High,False,Yes
23669,Sunny,Cool,Normal,False,Yes
23670,Overcast,Hot,High,False,Yes
23671,Sunny,Cool,Normal,True,No
23672,Rainy,Hot,High,True,No
23673,Overcast,Mild,High,True,Yes
23674,Rainy,Mild,High,False,No
23675,Sunny,Mild,High,False,Yes
23676,Overcast,Hot,High,False,Yes
23677,Sunny,Mild,High,True,No
23678,Sunny,Cool,Normal,False,Yes
23679,Sunny,Mild,High,True,No
23680,Rainy,Cool,Normal,False,Yes
23681,Rainy,Cool,Normal,False,Yes
23682,Sunny,Cool,Normal,False,Yes
23683,Overcast,Hot,High,False,Yes
23684,Sunny,Cool,Normal,False,Yes
23685,Sunny,Mild,High,True,No
23686,Sunny,Cool,Normal,False,Yes
23687,Sunny,Mild,High,True,No
23688,Overcast,Hot,High,False,Yes
23689,Sunny,Cool,Normal,False,Yes
23690,Sunny,Mild,High,True,No
23691,Overcast,Hot,High,False,Yes
23692,Overcast,Mild,High,True,Yes
23693,Sunny,Mild,High,True,No
23694,Sunny,Mild,High,True,No
23695,Sunny,Mild,High,True,No
23696,Sunny,Cool,Normal,False,Yes
23697,Overcast,Hot,High,False,Yes
23698,Overcast,Cool,Normal,True,Yes
23699,Rainy,Hot,High,True,No
23700,Sunny,Cool,Normal,False,Yes
23701,Sunny,Mild,High,True,No
23702,Overcast,Hot,Normal,False,Yes
23703,Overcast,Hot,High,False,Yes
23704,Rainy,Hot,High,False,Yes
23705,Overcast,Hot,High,False,Yes
23706,Rainy,Hot,High,True,No
23707,Sunny,Mild,Normal,False,Yes
23708,Sunny,Cool,Normal,False,Yes
23709,Overcast,Cool,Normal,True,Yes
23710,Sunny,Mild,High,True,No
23711,Sunny,Mild,High,True,No
23712,Rainy,Mild,Normal,True,Yes
23713,Overcast,Hot,High,False,Yes
23714,Sunny,Mild,Normal,False,Yes
23715,Sunny,Mild,High,True,No
23716,Sunny,Mild,High,True,No
23717,Sunny,Mild,Normal,False,Yes
23718,Sunny,Cool,Normal,False,Yes
23719,Rainy,Mild,Normal,True,Yes
23720,Overcast,Hot,Normal,False,Yes
23721,Rainy,Mild,Normal,True,Yes
23722,Sunny,Cool,Normal,False,Yes
23723,Overcast,Hot,Normal,False,Yes
23724,Overcast,Hot,High,False,Yes
23725,Overcast,Hot,High,False,Yes
23726,Sunny,Mild,High,True,No
23727,Sunny,Cool,Normal,False,Yes
23728,Sunny,Cool,Normal,False,Yes
23729,Sunny,Mild,High,False,Yes
23730,Overcast,Hot,High,False,Yes
23731,Sunny,Cool,Normal,False,Yes
23732,Rainy,Hot,High,True,No
23733,Sunny,Mild,High,True,No
23734,Overcast,Hot,Normal,False,Yes
23735,Sunny,Cool,Normal,False,Yes
23736,Overcast,Hot,High,False,Yes
23737,Rainy,Hot,High,True,No
23738,Rainy,Mild,Normal,True,Yes
23739,Sunny,Cool,Normal,False,Yes
23740,Rainy,Cool,Normal,False,Yes
23741,Rainy,Hot,High,True,No
23742,Overcast,Hot,Normal,False,Yes
23743,Overcast,Hot,High,False,Yes
23744,Overcast,Hot,Normal,False,Yes
23745,Sunny,Mild,High,True,No
23746,Rainy,Hot,High,True,No
23747,Overcast,Hot,Normal,False,Yes
23748,Overcast,Hot,High,False,Yes
23749,Sunny,Cool,Normal,False,Yes
23750,Sunny,Cool,Normal,False,Yes
23751,Sunny,Mild,High,True,No
23752,Overcast,Cool,Normal,True,Yes
23753,Rainy,Hot,High,True,No
23754,Overcast,Hot,High,False,Yes
23755,Sunny,Mild,High,False,Yes
23756,Sunny,Mild,High,True,No
23757,Sunny,Cool,Normal,False,Yes
23758,Sunny,Cool,Normal,False,Yes
23759,Overcast,Hot,High,False,Yes
23760,Rainy,Hot,High,True,No
23761,Rainy,Hot,High,True,No
23762,Sunny,Cool,Normal,False,Yes
23763,Sunny,Mild,High,True,No
23764,Overcast,Hot,High,False,Yes
23765,Rainy,Mild,Normal,True,Yes
23766,Rainy,Hot,High,False,Yes
23767,Rainy,Mild,Normal,True,Yes
23768,Sunny,Cool,Normal,False,Yes
23769,Sunny,Cool,Normal,False,Yes
23770,Sunny,Mild,High,True,No
23771,Sunny,Cool,Normal,False,Yes
23772,Sunny,Cool,Normal,True,No
23773,Sunny,Cool,Normal,False,Yes
23774,Overcast,Hot,High,False,Yes
23775,Sunny,Mild,High,True,No
23776,Overcast,Hot,High,False,Yes
23777,Sunny,Cool,Normal,False,Yes
23778,Overcast,Hot,High,False,Yes
23779,Sunny,Mild,High,True,No
23780,Overcast,Hot,Normal,False,Yes
23781,Rainy,Hot,High,True,No
23782,Sunny,Mild,High,True,No
23783,Sunny,Cool,Normal,False,Yes
23784,Rainy,Hot,High,True,No
23785,Rainy,Hot,High,False,Yes
23786,Sunny,Mild,Normal,False,Yes
23787,Overcast,Hot,High,False,Yes
23788,Sunny,Cool,Normal,False,Yes
23789,Sunny,Mild,Normal,False,Yes
23790,Rainy,Hot,High,True,No
23791,Sunny,Cool,Normal,False,Yes
23792,Overcast,Hot,High,False,Yes
23793,Overcast,Cool,Normal,True,Yes
23794,Rainy,Hot,High,True,No
23795,Sunny,Cool,Normal,False,Yes
23796,Sunny,Mild,Normal,False,Yes
23797,Sunny,Cool,Normal,False,Yes
23798,Sunny,Cool,Normal,False,Yes
23799,Rainy,Mild,Normal,True,Yes
23800,Overcast,Hot,Normal,False,Yes
23801,Sunny,Cool,Normal,False,Yes
23802,Rainy,Hot,High,False,Yes
23803,Sunny,Mild,High,True,No
23804,Sunny,Mild,High,True,No
23805,Rainy,Hot,High,True,No
23806,Sunny,Mild,High,True,No
23807,Sunny,Cool,Normal,False,Yes
23808,Rainy,Hot,High,True,No
23809,Sunny,Cool,Normal,False,Yes
23810,Rainy,Cool,Normal,False,Yes
23811,Sunny,Cool,Normal,False,Yes
23812,Sunny,Cool,Normal,False,Yes
23813,Rainy,Hot,High,True,No
23814,Sunny,Mild,High,False,Yes
23815,Rainy,Hot,High,True,No
23816,Overcast,Hot,High,False,Yes
23817,Rainy,Cool,Normal,False,Yes
23818,Sunny,Mild,High,False,Yes
23819,Rainy,Hot,High,False,Yes
23820,Sunny,Mild,High,True,No
23821,Sunny,Cool,Normal,False,Yes
23822,Sunny,Cool,Normal,False,Yes
23823,Rainy,Hot,High,True,No
23824,Overcast,Hot,High,False,Yes
23825,Overcast,Hot,High,False,Yes
23826,Overcast,Hot,High,False,Yes
23827,Overcast,Hot,High,False,Yes
23828,Sunny,Cool,Normal,False,Yes
23829,Sunny,Mild,High,True,No
23830,Rainy,Hot,High,True,No
23831,Sunny,Mild,High,True,No
23832,Sunny,Mild,High,True,No
23833,Rainy,Cool,Normal,False,Yes
23834,Rainy,Hot,High,False,Yes
23835,Sunny,Cool,Normal,False,Yes
23836,Overcast,Cool,Normal,True,Yes
23837,Sunny,Cool,Normal,False,Yes
23838,Sunny,Cool,Normal,False,Yes
23839,Sunny,Mild,High,True,No
23840,Sunny,Mild,High,True,No
23841,Rainy,Hot,High,True,No
23842,Sunny,Mild,High,True,No
23843,Sunny,Cool,Normal,False,Yes
23844,Rainy,Hot,High,True,No
23845,Overcast,Hot,Normal,False,Yes
23846,Sunny,Mild,High,True,No
23847,Overcast,Cool,Normal,True,Yes
23848,Overcast,Cool,Normal,True,Yes
23849,Sunny,Mild,High,True,No
23850,Rainy,Mild,Normal,True,Yes
23851,Sunny,Cool,Normal,False,Yes
23852,Rainy,Hot,High,True,No
23853,Rainy,Hot,High,True,No
23854,Sunny,Mild,High,True,No
23855,Overcast,Cool,Normal,True,Yes
23856,Sunny,Cool,Normal,False,Yes
23857,Overcast,Hot,High,False,Yes
23858,Rainy,Hot,High,True,No
23859,Sunny,Cool,Normal,False,Yes
23860,Overcast,Hot,High,False,Yes
23861,Rainy,Hot,High,True,No
23862,Overcast,Cool,Normal,True,Yes
23863,Sunny,Mild,High,True,No
23864,Overcast,Mild,High,True,Yes
23865,Rainy,Hot,High,True,No
23866,Rainy,Mild,Normal,True,Yes
23867,Overcast,Cool,Normal,True,Yes
23868,Overcast,Hot,Normal,False,Yes
23869,Rainy,Hot,High,True,No
23870,Sunny,Cool,Normal,False,Yes
23871,Sunny,Mild,High,True,No
23872,Overcast,Hot,High,False,Yes
23873,Overcast,Cool,Normal,True,Yes
23874,Overcast,Hot,Normal,False,Yes
23875,Overcast,Cool,Normal,True,Yes
23876,Rainy,Hot,High,True,No
23877,Sunny,Mild,High,True,No
23878,Rainy,Mild,Normal,True,Yes
23879,Sunny,Mild,High,True,No
23880,Overcast,Hot,High,False,Yes
23881,Overcast,Cool,Normal,True,Yes
23882,Overcast,Hot,High,False,Yes
23883,Rainy,Hot,High,True,No
23884,Sunny,Cool,Normal,False,Yes
23885,Overcast,Cool,Normal,True,Yes
23886,Sunny,Mild,High,True,No
23887,Sunny,Mild,High,True,No
23888,Overcast,Cool,Normal,True,Yes
23889,Rainy,Mild,Normal,True,Yes
23890,Sunny,Cool,Normal,False,Yes
23891,Rainy,Hot,High,True,No
23892,Sunny,Cool,Normal,False,Yes
23893,Rainy,Hot,High,False,Yes
23894,Sunny,Mild,High,True,No
23895,Overcast,Cool,Normal,True,Yes
23896,Overcast,Cool,Normal,True,Yes
23897,Rainy,Hot,High,True,No
23898,Overcast,Cool,Normal,True,Yes
23899,Rainy,Mild,Normal,True,Yes
23900,Rainy,Hot,High,True,No
23901,Sunny,Cool,Normal,False,Yes
23902,Rainy,Hot,High,False,Yes
23903,Sunny,Mild,High,True,No
23904,Overcast,Hot,High,False,Yes
23905,Sunny,Mild,High,True,No
23906,Sunny,Mild,High,True,No
23907,Overcast,Hot,High,False,Yes
23908,Sunny,Mild,High,True,No
23909,Rainy,Mild,Normal,True,Yes
23910,Overcast,Hot,Normal,False,Yes
23911,Sunny,Cool,Normal,False,Yes
23912,Rainy,Hot,High,True,No
23913,Overcast,Cool,Normal,True,Yes
23914,Sunny,Cool,Normal,False,Yes
23915,Rainy,Hot,High,True,No
23916,Overcast,Mild,High,True,Yes
23917,Overcast,Mild,High,True,Yes
23918,Sunny,Mild,Normal,False,Yes
